,Date,text
5729,2022-03-30 22:20:00+00:00,"Brit Hume on 'Kilmeade Show': Far too many people overlooked Biden's own failings during campaign
http"
5730,2022-03-30 22:15:00+00:00,"Mary, mother of Jesus, walked the path of all struggling mothers today
http"
5731,2022-03-30 22:10:00+00:00,"European religious freedom case a 'warning,' underscores need to protect freedom of speech, religion
http"
5732,2022-03-30 22:05:00+00:00,"Who is Naomi Irion? Missing 18-year-old abducted from Walmart parking lot
http"
5733,2022-03-30 22:03:45+00:00,"Gaetz sends Nadler hard drive containing contents of Hunter Biden's laptop
http"
5734,2022-03-30 22:00:00+00:00,"'View' host predicts 'bloodbath' for Democrats in midterm elections
http"
5735,2022-03-30 21:58:22+00:00,"Fauci: It may never be clear whether lockdowns were 'worth it' or 'too severe'
http"
5736,2022-03-30 21:57:49+00:00,"US ambassador to Poland reacts to the US declining aircraft proposal for Ukraine
http"
5737,2022-03-30 21:45:00+00:00,"UNC, Duke final four game prompts Eric Church to cancel concert last minute
http"
5738,2022-03-30 21:41:06+00:00,‘IT WAS SICKENING’: Actress @user speaks out in support of friend and fellow comedian @user http http
5739,2022-03-30 21:40:00+00:00,"Escaped zoo flamingo spotted 17 years after it flew away from Kansas zoo
http"
5740,2022-03-30 21:35:40+00:00,"Gen. Keane: Biden pressure for Zelenskyy to compromise shows he 'doesn't want Putin to lose'
http"
5741,2022-03-30 21:30:00+00:00,"OPINION: @user Kevin McCarthy, Republicans 'Commitment to America' could result in the largest majority ever
http"
5742,2022-03-30 21:29:13+00:00,"Tiger Woods competing at Masters would be 'phenomenal' for golf, Rory McIlroy says
http"
5743,2022-03-30 21:27:04+00:00,"Chicago police under fire: 11 officers shot at or wounded in 2022 as top cop warns, 'Most dangerous time'
http"
5744,2022-03-30 21:25:16+00:00,"Will Smith, Chris Rock Oscars investigation to ‘take a few weeks,’ Academy says in letter to members
http"
5745,2022-03-30 21:25:00+00:00,"GOP Rep. Murphy blasts WH COVID website launch 14 months after Biden took office
http"
5746,2022-03-30 21:23:44+00:00,"Fresno man who attacked detective in police headquarters was in court that morning for felony charges: police
http"
5747,2022-03-30 21:22:18+00:00,"Ukrainian journalists: Biden remarks on Putin no 'scandal,' but he badly needs to step up military support
http"
5748,2022-03-30 21:21:36+00:00,"White House economic adviser pressed on budget pledge: 'Is inflation not a tax on families?'
http"
5749,2022-03-30 21:20:19+00:00,"FedEx to test autonomous drone cargo delivery in 2023
http"
5750,2022-03-30 21:16:57+00:00,"Potential 2024 Republican presidential contenders headline record fundraiser for New Hampshire GOP
http"
5751,2022-03-30 21:16:38+00:00,"Rand Paul says Fauci still stonewalling him on gain-of-function questions
http"
5752,2022-03-30 21:16:21+00:00,"Helmut Huber, husband of 'All My Children' star Susan Lucci, dead at 84: 'A tremendous loss'
http"
5753,2022-03-30 21:16:04+00:00,"Missing Naomi Irion's kidnapping suspect Troy Driver appears in court for bail hearing
http"
5754,2022-03-30 21:15:40+00:00,"Chinese man charged with spying on supposed fugitives living in US, prosecutors say
http"
5755,2022-03-30 21:10:11+00:00,"Bipartisan retirement bill would extend 401(k) withdrawals, boost auto-enrollment in saving plans
http"
5756,2022-03-30 21:09:49+00:00,"Ukraine war: Russia, China look to develop closer ties in face of 'illegal' Western sanctions
http"
5757,2022-03-30 21:07:26+00:00,"Chael Sonnen, ex-UFC fighter facing charges in Vegas brawl, told police he doesn't remember incident: report
http"
5758,2022-03-30 21:05:00+00:00,"PlayStation taking on Xbox Game Pass, Nintendo Switch Online with new subscription tiers
http"
5759,2022-03-30 21:00:01+00:00,"Former Reagan adviser sounds alarm on inflation: 'They're doing nothing to stop it'
http"
5760,2022-03-30 20:51:51+00:00,"Biden administration to end Title 42 border policy, despite fears of massive migrant surge: reports
http"
5761,2022-03-30 20:50:36+00:00,BREAKING: The Laundrie family's attorney called the suit 'baseless and frivolous.' http http
5762,2022-03-30 20:47:16+00:00,"Busch beer heiress enters Missouri US Senate race
http"
5763,2022-03-30 20:44:33+00:00,"Florida parental rights bill sponsor rejects and returns Disney donations after company protests law
http"
5764,2022-03-30 20:43:57+00:00,"White House admits ending Title 42 will bring ‘influx of people to the border’
http"
5765,2022-03-30 20:43:16+00:00,"Senators Cassidy, Klobuchar introduce resolution honoring journalists who risk their lives covering Ukraine
http"
5766,2022-03-30 20:42:00+00:00,'The Mothers and Daughters of the Bible Speak' is a #1 bestseller on Amazon Books. Order your copy today! http @user http
5767,2022-03-30 20:40:00+00:00,"Diabetes drug metformin linked to birth defects in baby boys, study finds
http"
5768,2022-03-30 20:36:57+00:00,"A look at Will Smith, Jada Pinkett Smith’s candid ‘Red Table Talk’ moments
http"
5769,2022-03-30 20:36:46+00:00,"Spamming yourself: new text message spam from your own number baffles Verizon customers
http"
5770,2022-03-30 20:35:41+00:00,"Event planner Lauren Pazienza's mom bailed her out with a $500K check: Records
http"
5771,2022-03-30 20:35:12+00:00,"Tom Segura launches into Will Smith for viral Chris Rock Oscars slap: ‘I have zero respect’
http"
5772,2022-03-30 20:35:00+00:00,"Host Wanda Sykes slams Academy for letting Will Smith accept Oscar: 'It was gross'
http"
5773,2022-03-30 20:30:00+00:00,"Possible Arkansas tornado destroys homes, knocks out power
http"
5774,2022-03-30 20:26:35+00:00,"Biden pushing more COVID relief but is silent on billions lost to fraud
http"
5775,2022-03-30 20:25:00+00:00,"Some Verizon customers receiving scam messages from ‘bad actors'
http"
5776,2022-03-30 20:20:31+00:00,"BREAKING: Brian Laundrie's parents file motion to dismiss Petito family lawsuit
http"
5777,2022-03-30 20:20:00+00:00,"Virginia woman digs through trash to retrieve $110K winning lottery ticket
http"
5778,2022-03-30 20:19:07+00:00,"DeSantis rails against Biden border polices, former DA over stabbing death of married couple
http"
5779,2022-03-30 20:17:18+00:00,"RNC doubles down on Pence accusation that Biden pays 'lip service' to issues plaguing Americans
http"
5780,2022-03-30 20:15:00+00:00,".@GovRonDeSantis dismisses Disney backlash to education bill: 'They were not even engaged' in process
http"
5781,2022-03-30 20:10:00+00:00,".@SenTomCotton blasts Biden for 'astonishing' number of migrant encounters: He wants to break his own record
http"
5782,2022-03-30 20:05:00+00:00,"Harris, Secretary of Commerce Raimondo tout 'equity' at minority-owned small business investment event
http"
5783,2022-03-30 19:59:34+00:00,"Glenn Greenwald rips Washington Post verifying Hunter Biden laptop: 'Now when it's safe to say it'
http"
5784,2022-03-30 19:59:11+00:00,"Disney won't say if it's keeping princes and princesses as 'boys and girls' gets chopped
http"
5785,2022-03-30 19:55:00+00:00,"US law enforcement officers donating body armor, other crucial gear to Ukrainians
http"
5786,2022-03-30 19:51:59+00:00,"1803 Justice Chase impeachment shows Dems may be able to pressure Thomas with political threats: Expert
http"
5787,2022-03-30 19:51:26+00:00,"Fewer Americans 'thriving' since last summer: poll
http"
5788,2022-03-30 19:51:11+00:00,"Brit Hume on 'Kilmeade Show': Far too many people overlooked Biden's own failings during campaign
http"
5789,2022-03-30 19:50:36+00:00,"European religious freedom case a 'warning,' underscores need to protect freedom of speech, religion
http"
5790,2022-03-30 19:50:00+00:00,"North Dakota has second record count of bighorn sheep
http"
5791,2022-03-30 19:45:00+00:00,"Los Angeles considers ending vaccine verification mandate
http"
5792,2022-03-30 19:35:00+00:00,"Chocolate Easter bunny feeling inflation squeeze, celebrity chocolatier warns
http"
5793,2022-03-30 19:30:00+00:00,"California governor rejects parole bid for Manson family killer
http"
5794,2022-03-30 19:20:00+00:00,"Key part of yield curve inverts, blaring recession warning
http"
5795,2022-03-30 19:17:09+00:00,"Who is Naomi Irion? Missing 18-year-old abducted from Walmart parking lot
http"
5796,2022-03-30 19:15:00+00:00,"Moms for Liberty leader warns Disney of pushback if company interferes in FL laws: 'Sexualizing our children'
http"
5797,2022-03-30 19:10:00+00:00,"Russian forces shell Red Cross warehouse in Mariupol
http"
5798,2022-03-30 19:05:11+00:00,"'View' host predicts 'bloodbath' for Democrats in midterm elections
http"
5799,2022-03-30 19:05:00+00:00,"Adm. Giroir hits back at Fauci's comments on COVID restrictions: 'Eliminate this from your vocabulary'
http"
5800,2022-03-30 19:04:41+00:00,"Washington Post roasted for acknowledging Hunter Biden scandal once called 'fake': 'Retroactive Pulitzer?'
http"
5801,2022-03-30 19:04:28+00:00,"Paul Herman, 'Sopranos' and 'Goodfellas' actor, dead
http"
5802,2022-03-30 19:02:28+00:00,"WATCH LIVE: Pentagon Press Secretary John Kirby briefs the media
http"
5803,2022-03-30 19:00:00+00:00,"'TOTALLY OUTRAGEOUS': Florida gov dismisses Disney backlash to education bill, says he's going to govern 'based on the best interests of the people of Florida' http http"
5804,2022-03-30 18:55:00+00:00,"Hunter Biden saga: Washington Post authenticates laptop after dismissing ‘fake' scandal in 2020
http"
5805,2022-03-30 18:54:13+00:00,"Biden promises Zelenskyy another $500M in funding in hour-long call, bringing US aid to Ukraine to $2.5B
http"
5806,2022-03-30 18:53:34+00:00,"Escaped zoo flamingo spotted 17 years after it flew away from Kansas zoo
http"
5807,2022-03-30 18:53:17+00:00,"Man who bragged about NYC Chanel heist faces up to 40 years in prison
http"
5808,2022-03-30 18:52:46+00:00,"OPINION: @user Kevin McCarthy, Republicans 'Commitment to America' could result in the largest majority ever
http"
5809,2022-03-30 18:52:02+00:00,"Ukraine insists Russia must withdraw completely before signing peace agreement
http"
5810,2022-03-30 18:51:44+00:00,"Oklahoma governor signs transgender sports ban into law
http"
5811,2022-03-30 18:51:20+00:00,"What is aphasia?
http"
5812,2022-03-30 18:50:00+00:00,".@marcorubio rips corporations lobbying on behalf of China: 'Harmful to US national interest'
http"
5813,2022-03-30 18:48:43+00:00,"Disney bashes Florida's parental rights bill but offers cruise to countries where homosexuality is illegal
http"
5814,2022-03-30 18:45:00+00:00,"Howard Stern, Judd Apatow, other comedians defend Chris Rock: 'He handled it like a pro'
http"
5815,2022-03-30 18:43:38+00:00,"House Freedom Caucus calls on House Dems to back vote on keeping Title 42 in place at border
http"
5816,2022-03-30 18:43:09+00:00,"Pennsylvania GOP Senate primary: Dr. Oz, David McCormick trade fire over fracking
http"
5817,2022-03-30 18:42:38+00:00,"Diabetes drug metformin linked to birth defects in baby boys, study finds
http"
5818,2022-03-30 18:41:29+00:00,"The Wanted's Tom Parker dead at 33
http"
5819,2022-03-30 18:40:41+00:00,"Virginia woman digs through trash to retrieve $110K winning lottery ticket
http"
5820,2022-03-30 18:40:00+00:00,"MSNBC host claims 'Hunter Biden story' in 2020 was ‘fact-checked’ and deemed mostly ‘nonsense’
http"
5821,2022-03-30 18:39:37+00:00,".@SenTomCotton blasts Biden for 'astonishing' number of migrant encounters: He wants to break his own record
http"
5822,2022-03-30 18:38:37+00:00,"Pennsylvania judge boots 5 Dems from school board over mask mandate
http"
5823,2022-03-30 18:36:14+00:00,"OPINION: @user The Fed doesn't know how to fight inflation and we're in for a bout of economic malpractice
http"
5824,2022-03-30 18:35:00+00:00,"MSNBC laments Biden has low approval rating 'despite booming economy’
http"
5825,2022-03-30 18:34:24+00:00,"Second COVID booster shot: What to know
http"
5826,2022-03-30 18:30:00+00:00,"Pennsylvania judge boots 5 Dems from school board over mask mandate

http"
5827,2022-03-30 18:28:02+00:00,"NYC shoplifting suspect attacks security guard with syringe, police say
http"
5828,2022-03-30 18:27:34+00:00,"Wake Forest medical student suggests she stuck patient twice with needle after he called out her pronoun pin
http"
5829,2022-03-30 18:20:00+00:00,"Bruce Willis diagnosed with aphasia, 'stepping away' from acting, family reveals

http"
5830,2022-03-30 18:10:00+00:00,"US commander admits Biden's deterrence strategy failed in Ukraine

http"
5831,2022-03-30 18:00:00+00:00,"California governor rejects parole bid for Manson family killer

http"
5832,2022-03-30 17:50:00+00:00,"Hagerty introduces bill to allow Title 42 to be used to protect US from drug smuggling

http"
5833,2022-03-30 17:40:00+00:00,"CNN’s original host on ‘major difference’ 42 years later: ‘I used to anchor at CNN, now I just yell at CNN’

http"
5834,2022-03-30 17:30:00+00:00,"Biden to receive second COVID-19 booster shot on camera

http"
5835,2022-03-30 17:20:00+00:00,"Former Clinton pollster on 'America's Newsroom': Biden poll numbers a 'dire situation'

http"
5836,2022-03-30 17:10:00+00:00,"Fire engulfs Philadelphia-area bowling alley, collapses roof as firefighters battle blaze

http"
5837,2022-03-30 17:00:01+00:00,"Russia claims little accomplished in peace talks with Ukraine

http"
5838,2022-03-30 16:50:00+00:00,"Liberal mag mocked for knocking ‘petromasculinity’, hoping ‘climate crisis will help change masculinity’

http"
5839,2022-03-30 16:40:00+00:00,"Prince William and Kate Middleton are ‘overwhelmed with remorse’ following tense Caribbean tour, source says

http"
5840,2022-03-30 16:30:00+00:00,"Brazen thief in orange wig bashes NYC taxi with cinder block: video

http"
5841,2022-03-30 16:20:00+00:00,"Chris Rock's brother on Will Smith's Oscar slap: 'Foul'

http"
5842,2022-03-30 16:10:00+00:00,"Putin being 'misinformed' by fearful Russian advisers about poor military performance: US official

http"
5843,2022-03-30 16:00:03+00:00,"GOP lawmakers call for review of TSA policy allowing illegal immigrants to use warrants to board flights

http"
5844,2022-03-30 15:50:00+00:00,"PRESSURING PUTIN: We must unleash the power of American energy, says former Trump secretary of state http http"
5845,2022-03-30 15:40:00+00:00,"Disney axes 'boys and girls' from all park greetings to promote inclusivity

http"
5846,2022-03-30 15:30:00+00:00,Larger Than Lies. See all of our daily political cartoons here: http http
