"","X","Date","text"
"1411",1410,"2022-04-12 10:00:12+00:00","A Ukrainian mother wrote emergency contact information onto her 2-year-old daughter's back, desperately trying to prepare her for the possibility of being orphaned.

A photo of Vira's back went viral, symbolizing the anguish of Ukrainian parents. https://t.co/Fme5IjdWVa"
"1412",1411,"2022-04-12 09:45:06+00:00","Fears are growing that President Vladimir Putin’s war on Ukraine will escalate to the use of chemical weapons. Britain and Australia said they were investigating reports that Russia had already used them.

Follow our updates. https://t.co/uMCaz4urU9"
"1413",1412,"2022-04-12 09:30:10+00:00","Here's a look at some of the highlights worth watching from late-night TV. https://t.co/EMlZjKSw8q"
"1414",1413,"2022-04-12 09:00:16+00:00","When you're a Adélie penguin, you need your home to be cold enough. 🐧

The birds are sharply declining on the Antarctic Peninsula's western side, where warming has meant less ice and less krill to eat. On the eastern side, it's a very different story. https://t.co/akqrO84CTx https://t.co/JQ8HWfSDbZ"
"1415",1414,"2022-04-12 08:00:14+00:00","""Obviously, I never like to see infections rising — I think we’ve got to be careful,"" the new White House Covid response coordinator, Dr. Ashish K. Jha, said. ""But I don’t think this is a moment where we have to be excessively concerned."" https://t.co/Gu5IOlQKhP"
"1416",1415,"2022-04-12 07:00:17+00:00","A fanny pack becomes a weapon in this scene from “Everything Everywhere All at Once,” narrated by the directors Daniel Kwan and Daniel Scheinert. https://t.co/1EN4008BTp"
"1417",1416,"2022-04-12 06:00:10+00:00","In a psychiatric hospital in Sierra Leone where patients were once chained, they now find treatment. The transformation is part of an extraordinary effort to build a mental health care system from scratch in one of the poorest countries in the world. https://t.co/pYDX3mgWkX"
"1418",1417,"2022-04-12 05:40:06+00:00","In Opinion

The U.S. economy, @paulkrugman tells @karaswisher, “is running at a situation where there is more demand for workers than there are workers willing to accept jobs.” https://t.co/IC5omNevFV"
"1419",1418,"2022-04-12 05:00:15+00:00","You can find European starlings almost everywhere in North America. The story of how they got here is more complicated than it seems. https://t.co/JkGwS586jh"
"1420",1419,"2022-04-12 04:32:05+00:00","The U.S. State Department ordered all nonemergency U.S. consulate employees and their families to leave Shanghai as a lockdown aimed at containing an Omicron surge entered its second week. https://t.co/fwAuHYbw5b"
"1421",1420,"2022-04-12 04:00:10+00:00","The chemical derived from psychedelic mushrooms appeared to have a ""liberating"" effect on the brains of people with severe depression, the authors of a small study said, helping alleviate symptoms and generating neural responses that lasted for weeks. https://t.co/RLxpCfoXar"
"1422",1421,"2022-04-12 03:40:03+00:00","Crypto executives and lobbyists are going state by state to help write and pass their own agenda to benefit the fast-growing industry. https://t.co/vQanX3gm9G"
"1423",1422,"2022-04-12 03:10:06+00:00","For hundreds of poor families in this rural district outside Austin, Texas, Norma Mercado is a one-woman rescue squad — a source of food, clothes, transportation and counsel — with a gift for keeping homeless students in school. https://t.co/hs7RUdUe1n"
"1424",1423,"2022-04-12 03:00:11+00:00","President Volodymyr Zelensky says Ukraine takes “as seriously as possible” an apparent threat of Russian chemical weapon use. https://t.co/EBnay4NPWv"
"1425",1424,"2022-04-12 02:40:07+00:00","More companies are switching permanently to hybrid work — and that has enormous consequences for New York City's economy, which relies on commuters and full office buildings. https://t.co/189QjdXwQu"
"1426",1425,"2022-04-12 02:10:04+00:00","Colin Jost, one of the stars of “Saturday Night Live,” has ridden the Staten Island Ferry across New York Harbor many times. But Monday he rode one for the first time as its owner. https://t.co/1kL0yCaJR6"
"1427",1426,"2022-04-12 02:00:12+00:00","An Alaska man who pleaded guilty to threatening to murder two U.S. senators has been sentenced to 32 months in prison and a $5,000 fine.
https://t.co/QEFurt8aOa"
"1428",1427,"2022-04-12 01:40:06+00:00","The Boston Symphony Orchestra announced on Monday that it was canceling a four-city tour of Europe because of concerns about the spread of the coronavirus in Europe and the U.S. https://t.co/EadotKj1Fz"
"1429",1428,"2022-04-12 01:10:02+00:00","Which books make you think of home or feel at home? Join @heyitsfranklin2 from @nytimesbooks, the writer and poet @theferocity and the editor @dodaistewart as they share their favorites. Send a DM to @nytimesevents to offer your own selections. https://t.co/BWdoeOMcaA"
"1430",1429,"2022-04-12 01:00:08+00:00","Climate scientists, policy experts and environmental justice advocates on Monday announced a $41 million project to better understand the contribution of thawing permafrost to global warming and to help Arctic communities cope with its effects. https://t.co/nWggedNCGl"
"1431",1430,"2022-04-12 00:40:04+00:00","Michelle Yeoh has always told her characters’ stories through their physicality. But bending her deeply ingrained poise into a more ungainly, everyday shape — while also being an action star— may be her most complicated assignment yet. https://t.co/1xrooCQMaX"
"1432",1431,"2022-04-12 00:10:08+00:00","Almost 18% of Mexico's electorate voted in Sunday’s recall referendum, less than was needed for the result to become binding. But more than 90% of those who did turn out voted for President Andrés Manuel López Obrador, according to preliminary results. https://t.co/0OVVrTKXY4"
"1433",1432,"2022-04-12 00:00:15+00:00","A California woman who tackled a Black teenager at a New York City hotel after falsely accusing him of stealing her cellphone pleaded guilty to a felony hate crime charge stemming from the altercation. Parts of it were captured in a widely seen video. https://t.co/1acjrvYLz6"
"1434",1433,"2022-04-11 23:20:59+00:00","The Atlanta Dream selected Rhyne Howard, a guard from the University of Kentucky, as the No. 1 pick in the WNBA draft.
https://t.co/PiZtPhLdko"
"1435",1434,"2022-04-11 23:00:27+00:00","More companies are switching permanently to hybrid work — and that has enormous consequences for New York City's economy, which relies on commuters and full office buildings. https://t.co/A8vJHD9X2K https://t.co/lfnuGQEiJI"
"1436",1435,"2022-04-11 22:40:04+00:00","President Volodymyr Zelensky warned that “tens of thousands” of Russian troops were poised for a major assault in the east. Ukrainian officials urged civilians to escape while there was still time. https://t.co/CvB0HOfnBB"
"1437",1436,"2022-04-11 22:00:04+00:00","Oz Pearlman, better known as Oz the Mentalist, ran 19 loops of Central Park — 116 miles — in a single day. He broke a record while raising money to help Ukrainian children displaced by Russia’s invasion. 

His 91st mile was his fastest: 6:43. https://t.co/o7CwLdPpRh"
"1438",1437,"2022-04-11 21:50:05+00:00","Elon Musk, Twitter’s largest shareholder and one of its highest-profile users, could very well use the social media platform against itself and even buy enough shares to take over the company. It leaves Twitter with an activist investor unlike any other. https://t.co/KB3YHkXq3k"
"1439",1438,"2022-04-11 21:38:02+00:00","Four Sikhs sued the Marine Corps on Monday, saying the Corps’ refusal to grant a religious waiver for them to wear a beard on a combat deployment or during boot camp violates their constitutional right to free exercise of religion. https://t.co/OXYOqqHpvf"
"1440",1439,"2022-04-11 21:25:02+00:00","Pacific Gas &amp; Electric agreed to pay $55 million in penalties and costs to settle civil cases brought by prosecutors over wildfires across six Northern California counties. The agreement allows PG&amp;E to avoid criminal prosecution for causing two wildfires. https://t.co/iEuBoSWLCT"
"1441",1440,"2022-04-11 21:10:06+00:00","Dozens of bodies buried during the Russian occupation of the Kyiv suburb of Bucha are being exhumed. Ukrainian officials are working to identify them. https://t.co/XAZoLCst5h https://t.co/tRjdBeLZJi"
"1442",1441,"2022-04-11 21:00:08+00:00","A clinical trial for a drug, sabizabulin, showed such strong results in reducing deaths among hospitalized Covid patients that independent safety monitors recommended stopping it early, the drug’s maker said. Outside scientists have not yet seen the data. https://t.co/38vupYrIK1"
"1443",1442,"2022-04-11 20:44:49+00:00","Britney Spears announced on Monday that she is pregnant. During her successful effort to end her conservatorship, the performer had complained that the team appointed to supervise her had blocked her from having additional children. https://t.co/Yp7ZGjaj4a"
"1444",1443,"2022-04-11 20:30:03+00:00","Officials voted on Monday for the “Fearless Girl” sculpture to continue to stand outside the New York Stock Exchange but are requiring stakeholders to return in six months with plans for a permanent location. https://t.co/VS2v5AeRsD"
"1445",1444,"2022-04-11 20:15:09+00:00","Some U.S. universities are reinstating mask policies, citing coronavirus outbreaks. Their regulation changes come as a highly transmissible Omicron subvariant, known as BA.2, has become the dominant version among new U.S. cases, which are ticking up. https://t.co/9kjbmQmQJq"
"1446",1445,"2022-04-11 19:57:35+00:00","For @NYTMag, @DraperRobert talked to Fiona Hill, John Bolton and many other former members of the Trump administration, who are connecting President Trump’s pressure campaign on Ukraine to Jan. 6, and the current crisis. https://t.co/m8PompSDUI"
"1447",1446,"2022-04-11 19:57:28+00:00","Anastasia Huseva was comforted by a friend in Irpin, Ukraine, on Monday as she mourned the loss of her husband Vitaly Husev, 33, during a funeral for fallen fighters.

Follow live updates: https://t.co/IFGcNsLWcO https://t.co/XLnvVyr9JA"
"1448",1447,"2022-04-11 19:35:02+00:00","Breaking News: Legal marijuana sales in New Jersey could start within weeks after the state gave approval to seven companies to sell to all adults. https://t.co/mTFMLYJQ1I"
"1449",1448,"2022-04-11 19:25:05+00:00","President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Narendra Modi — a line U.S. officials have increasingly touted in the hopes of convincing India to come off the fence over Russia’s war on Ukraine. https://t.co/6w8jCOxZqE"
"1450",1449,"2022-04-11 19:02:54+00:00","Breaking News: With Covid cases low but rising sharply, Philadelphia will reinstate its indoor mask mandate next week, city officials said, a little more than a month after lifting it. It's the first major U.S. city to do so. https://t.co/cBqUg2WHBe"
"1451",1450,"2022-04-11 18:40:57+00:00","France said it was expelling six “Russian agents” after a “very long investigation” that had uncovered a “clandestine operation” by Russia’s intelligence services on French soil.

Live updates: https://t.co/LtUkeWjvyi"
