,Unnamed: 0,tweetcreatedts,text,language,username,label,score
2164,6,2022-02-05 22:23:37+00:00,@FoxNews It’s a known fact that eastern Ukrainians want to be a part of Russia and western Ukrainians want NATO. Let them work it out. No US intervention necessary as it’s not our battle.Keep US kids at home.,en,jointsrme,Neutral,0.6253657341003418
2165,7,2022-02-05 22:00:45+00:00,@FoxNews Hey FOX NEWS how about all those Republican Congressman defending the Russian planned invasion of the Ukraine. That's betraying democracy and this country to take the side of Russia in this dispute!,en,duncan347,Negative,0.8914473652839661
2166,8,2022-02-05 22:00:07+00:00,@FoxNews I'm no Putin fan but will simply note that over the long haul Putin's cost of laying siege to Ukraine is lower than the US. Perhaps he is playing an infinite game here and will simply hold still to cost everyone money.,en,BradLitwin1,Neutral,0.48502230644226074
2167,9,2022-02-05 21:59:55+00:00,"@FoxNews What if Xi Jingping &amp; Putin simultaneously attack Taiwan &amp; Ukraine's Donbas region, respectively? Wouldn't they both risk war on their own soil, risk losing more than they could gain &amp; possibly fuel an insurgency within their own country? So, why would they take the risk?",en,JiQed,Negative,0.6763641238212585
2168,10,2022-02-05 21:22:43+00:00,@FoxNews So ppl mst be sheep and accept whatever the administration says. Asking questions means they supporting Russia.,en,HonourableMembr,Negative,0.670026957988739
2169,11,2022-02-05 21:13:39+00:00,@FoxNews USA CANNOT SECURE ITS OWN MEXICO BORDER SO HOW CAN IT SECURE UKRAINE'S BORDER?,en,lineflyer9,Negative,0.8421000838279724
2170,12,2022-02-05 21:10:22+00:00,@FoxNews @JenPaski he ok's small incursion into Ukraine? Guess HUNTER'S MILKED what he can OFF THEM. Russian disinformation is OWNED by @DNC Remember #RussianHoax. Think China &amp; Taiwan's NEXT. THINK enough Fentanyl(Open Border) to kill more Americans than COVID? @DNC's legacy for AMERICA!,en,sjpcfp,Negative,0.7854312062263489
2171,13,2022-02-05 21:03:52+00:00,@FoxNews Does anyone think for a moment that any citizen in the Ukraine cares one iota about any American life?,en,RaySchneiders,Negative,0.876159131526947
2172,14,2022-02-05 20:57:10+00:00,@FoxNews Tucker Carlson and Senator Josh Hawley believe we should support dictator Putin's Russia over democratic Ukraine.,en,forcommongood1,Negative,0.7051070928573608
2173,15,2022-02-05 20:56:44+00:00,@FoxNews 1000% agree with President Biden\nWhy is FOX pro Russia?,en,nanknight12,Positive,0.46766769886016846
2174,16,2022-02-05 20:50:47+00:00,"@FoxNews Russia russia,Russia,. Russian under every bush",en,hoffron66,Negative,0.567584753036499
2175,17,2022-02-05 20:50:21+00:00,@FoxNews Asking Fox \nWhy is Tucker and Fox endorsing Russia and Putin ?\nDoes Fox and Tucker receive $$$$ \nWe Know Trump is in Desperate need for $$$$ to pay legal fees \nWhy is Tucker in Bed with Russia \nINVESTIGATION NEEDED from Top to bottom about Fox \nThey are not on Side of America !,en,CrazyG10249,Negative,0.6693210601806641
2176,18,2022-02-05 20:45:26+00:00,@FoxNews America wont war not say anything for bombing east ukraine on his partner . Rus if start going he stop in Washington and vatican,en,RajkoNinkovic,Negative,0.7226855158805847
2177,19,2022-02-05 20:34:42+00:00,@FoxNews So weird that the so called patriots of the Republican Party actively root for Russia over the US,en,Injectbleach45,Negative,0.836912214756012
2178,20,2022-02-05 20:34:39+00:00,@FoxNews Fox is full on pro Russia.,en,JohnBrown1858,Negative,0.7450459003448486
2179,21,2022-02-05 20:00:00+00:00,"@FoxNews What the fuck is patriotic education ? You know who else teaches patriotic education ? China, North Korea, Russia …. You get the picture ?",en,demwatchdog,Negative,0.9042767286300659
2180,22,2022-02-05 19:57:18+00:00,@FoxNews Russia rubles - NRA - GQP - GUNS GUNS GUNS GUNS GUNS GUNS GUNS GUNS GUNS GUNS GUNS.  Oh and pretend 2nd A covers it all 🤣🤣🤣🤣🤣🤣🤣🤣,de,summerw07043354,Negative,0.5244508981704712
2181,23,2022-02-05 19:44:48+00:00,"@FoxNews iran , china , russia all swear to defend each other,,,,,,  india russia  have defense agreement,,,,,,,,,,this isnt good at all,",en,lisaanne241,Negative,0.8817586898803711
2182,24,2022-02-05 19:34:17+00:00,@FoxNews Good week\n\nº Are gas prices down? heating costs? Oil over $90\n\nº food down? inflation down?\n\nº Didn’t  the president just sent 3000 soldiers to deter a possible war in Ukraine? \n\nº Is the Middle East in peace? Is Irán not advancing with nuclear weapons?\n\nThis is not good news,en,almonte2323,Negative,0.8415859341621399
2183,25,2022-02-05 19:30:09+00:00,@FoxNews Patriotic education = propaganda in the style of Russia or China.  So Newt is a commie basically.,en,SotaPopKid,Negative,0.7677419185638428
2184,26,2022-02-05 18:44:40+00:00,"@FoxNews @TuckerCarlson A Russian operative in Ukraine will launch a mortar or rocket across the border so Russia can ""respond"" to the threat with a full invasion. Mark my words!",en,WeMissPeace,Negative,0.6709807515144348
2185,27,2022-02-05 18:43:59+00:00,"@FoxNews Go to Cuba or Russia, your choice! LEAVE, don’t let the door slam on your way out the door!",en,imorgan2124,Negative,0.5952807068824768
2186,28,2022-02-05 18:05:22+00:00,"@FoxNews @TuckerCarlson NO to additional troops, NO to military supplies and assets, and NO to any military assistance of any kind for this Ukraine folly! STAY OUT OF IT!",en,Opmike1,Negative,0.8841177225112915
2187,29,2022-02-05 17:17:51+00:00,@FoxNews Coming across our unprotected southern border while we're too busy worrying about Ukraine's border.,en,BushidoBlade61,Negative,0.6919307708740234
2188,30,2022-02-05 17:09:13+00:00,@FoxNews Compared to Trump kids 1.2 million is nothing. China and Russia paid much more.,en,DavidRouse14,Negative,0.536155641078949
2189,31,2022-02-05 17:04:01+00:00,@FoxNews @TuckerCarlson The grifter is weighing all options including not taking any more money from Russia…,en,JoeSchmoeXOXO,Negative,0.7452940344810486
2190,32,2022-02-05 16:25:13+00:00,"@FoxNews always rooting for Russia, while rooting AGAINST America. https://t.co/3mJLxneTbG",en,TruthStill1,Negative,0.826408326625824
2191,33,2022-02-05 16:12:40+00:00,"@FoxNews @TuckerCarlson Fake wars by low polling leadership - take masks off our kids, open up our country, solve our homelessness problem. We have so many issues at home - and we are wasting money in Ukraine. #FJB",en,splitPICKS,Negative,0.9236229658126831
2192,34,2022-02-05 15:41:17+00:00,"@FoxNews @TuckerCarlson @MSNBC @Morning_Joe \n\nIf election interference &amp; cognitive warfare were issues in elections\nAnd\nRussia is investing in cognitive\nAnd\nNATO is investing in cognitive,\n\nwhy is Shyu (USDRE) NOT investing and conceding the tech space to Russia and China?\n\n🏳🤡 https://t.co/sc64rqlHkC",en,jrfuisz,Negative,0.5052232146263123
2193,35,2022-02-05 15:31:35+00:00,@FoxNews For my opinion I really do not care if Russia take ukraine all what I care about is taiwan.,en,StanleySallee17,Neutral,0.48088693618774414
2194,36,2022-02-05 15:18:29+00:00,@FoxNews you take your laptop to get fixed and the man calls the FBI. Fox you know what’s happening in Ukraine top news,en,nazy63,Negative,0.7084701061248779
2195,37,2022-02-05 14:57:34+00:00,@FoxNews If ABC doesn't like capitalism she can move to Russia or China,en,Marktharp10,Negative,0.7409197688102722
2196,38,2022-02-05 14:46:48+00:00,@FoxNews @TuckerCarlson @seanhannity \nWouldn't it be nice if we could petition for Navalny &amp; give Russia Carlson &amp; throw Hannity in for bonus.\nPretty sure Putin would give them castles to live in https://t.co/WXFgdqEgqK,en,country_gigi,Neutral,0.651657223701477
2197,39,2022-02-05 14:36:54+00:00,@FoxNews Blue states assault The Constitution’s 15th Amendment by allowing non-citizens the right to cast votes in US elections. Democrats playing “quid pro quo” here in order to stack the deck vs any party to sure the dangerous  spread of socialism. Russia/China ❤️ our disintegration.,en,garci91207,Negative,0.7244346737861633
2198,40,2022-02-05 14:33:59+00:00,@FoxNews And sells his music in #china #Russia #iran if he really cares he would stop right?,en,SierraNevada28,Negative,0.6833675503730774
2199,41,2022-02-05 14:19:52+00:00,"@FoxNews ""Both sides"" is the new Appeasement. Trump may go to prison, but the Nazis might have won WWII if they'd known when to stop following Hitler (""Invade Russia? Whaa...?""). At least you're not denying you're Nazis anymore, that's progress. https://t.co/WcPALRsaRJ",en,freevoice02,Negative,0.8150516152381897
2200,42,2022-02-05 14:05:59+00:00,@FoxNews thats good news. the bad news is you all are going to have to join the military to defend against Russia and China https://t.co/sZmcLZqAzb,en,Dougthejuggler,Negative,0.547161877155304
2201,43,2022-02-05 14:05:47+00:00,@FoxNews @TuckerCarlson Turker..Mr.Russia,en,andnowthis2,Neutral,0.7679817080497742
2202,44,2022-02-05 13:53:51+00:00,@FoxNews @TuckerCarlson Not to worry China and Russia are about to rain down on the west and there is nothing the US can do but bow. maybe tucky is smarter than we think.,en,Dougthejuggler,Neutral,0.5154350399971008
2203,45,2022-02-05 13:51:22+00:00,@FoxNews @TuckerCarlson @FoxNews is really rooting for Russia,en,VictorCarreno_1,Negative,0.7935088276863098
2204,46,2022-02-05 13:50:13+00:00,"@FoxNews @TuckerCarlson Russia send weapons to Cuba, Venezuela and to whomever it wants, while Tucker has no problem sending arms to Taiwan. Why?",en,Charles67861159,Negative,0.6310121417045593
2205,47,2022-02-05 13:49:31+00:00,"@FoxNews @TuckerCarlson You can bet if both parties are eager to secure Ukraine border, then it means both parties pockets will get fat. Congress does nothing unless they profit from it.",en,LFTGLF4,Negative,0.5339675545692444
2206,48,2022-02-05 13:36:44+00:00,@FoxNews Some idiot on Fox News thinks Ukraine is in NATO and was not corrected Appalling journalism @talkRADIO,en,ianbeach2,Negative,0.9086434245109558
2207,49,2022-02-05 13:35:50+00:00,"@FoxNews @TuckerCarlson it should not put ukraine under pressure, otherwise nato is in action",en,TunYlma41881852,Negative,0.6537883281707764
2208,50,2022-02-05 13:35:25+00:00,@FoxNews @TuckerCarlson Tucker is mad Biden isn’t doing more for Russia like tfg did.,en,WatchingItBurn1,Negative,0.6596922278404236
2209,51,2022-02-05 13:35:05+00:00,@FoxNews @TuckerCarlson Russia would be in power in Ukraine if Trump was in power. Thank goodness for https://t.co/ikDY3lOGF2 news is disgusting,en,Richard77172284,Negative,0.8855271935462952
2210,52,2022-02-05 13:27:46+00:00,@FoxNews Good week? What did he accomplish besides rocking the boat with Russia and going to bed early?,en,BrianLapeGolf,Neutral,0.5375160574913025
2211,53,2022-02-05 12:42:11+00:00,"@FoxNews FYI: If we think Jan 6th was bad, wait til we find out what Traitor Trump did for Putin whichs leading up to today's news with Ukraine&amp;Russians threats.\nThis explains why Trump removed US diplomats from Ukraine. \nWe may need to open the Mueller report&amp;revisit the 1st impeachment.",en,CTx65,Negative,0.7317328453063965
2212,54,2022-02-05 12:41:24+00:00,"@FoxNews He is still a failure. You can’t talk success when your wife has you by the hand leading you into a room of people as if you were a small child. Russia, China, North  Korea, Iran are laughing their asses off. Oh, we’re shaking in our boots. Not.",en,DeweyBHooper,Negative,0.9073877334594727
2213,55,2022-02-05 11:58:50+00:00,@FoxNews Why the &amp;#@$ is FOX NEWS supporting an aggressive Russia over US Intelligence?,en,Mike_Mullaney13,Negative,0.8667683005332947
2214,56,2022-02-05 11:44:59+00:00,"@FoxNews She's right. We must have communism. It worked great in Russia, China, and Cambodia.",en,GeorgeK90648785,Neutral,0.5158669352531433
2215,57,2022-02-05 10:14:51+00:00,@FoxNews The entire Republican Party and all their right wing media are literally cheering for Russia in its stand off with America and NATO over Ukraine!\nI never dream of the day an American political party n media cheer for communism over democracy,en,torbor_n,Negative,0.8821134567260742
2216,58,2022-02-05 06:05:08+00:00,@FoxNews After I see how you thing about capitalism I say thing if you in Russia or change na you have the same credit you have in USA remember capitalism if free comunisum is tyrant walk up,en,stratos2448,Negative,0.6686151027679443
2217,59,2022-02-05 05:20:04+00:00,"@FoxNews Pentagon should stop selling War when it is not ready to fight a big War, this is only false flag operation, Putin will not dare enter Ukraine with his Army, if he does, he will bring chaos into Russia, nobody wants to start a war which could risk burning down his own house.",en,WorldVoice,Negative,0.8366192579269409
2218,60,2022-02-05 05:06:02+00:00,@FoxNews Hey Fox your love of Russia is getting uncomfortable.,en,Dmbeam21,Negative,0.8080388307571411
2219,61,2022-02-05 04:59:19+00:00,@FoxNews Which side are you on?\n\nOurs?🇺🇸\n\nOr China &amp; Russia’s?,en,VegasMSB,Neutral,0.545262336730957
2220,62,2022-02-05 04:39:00+00:00,@FoxNews Fox viewers when they realize Russia is now an ally of China https://t.co/HyCqmXalzp,en,VegasMSB,Neutral,0.7676229476928711
2221,63,2022-02-05 04:20:47+00:00,@FoxNews  @kilmeade @TuckerCarlson @FoxFriendsFirst @seanhannity can explain this one… They’ve been rooting for Russia for awhile now. SHUT FOX DOWN! https://t.co/T3RO2a85Tl,en,Weingar2Marilyn,Negative,0.659030556678772
2222,64,2022-02-05 04:16:47+00:00,@FoxNews @IngrahamAngle Not one liberal praises China but Hawley Graham and Rubio praise Russia? What's up with that Laura?,en,Nypelesports,Negative,0.7707309722900391
2223,65,2022-02-05 03:38:17+00:00,@FoxNews @TuckerCarlson Hey tuck if russia invades Ukraine will you call it...\n\nLEGITIMATE \n\nPOLITICAL \n\n DISCOURSE,en,edmeyer_able,Negative,0.49174344539642334
2224,66,2022-02-05 03:32:53+00:00,"@FoxNews Biden pulls out troops he’s a wimp; he sends in troops, he a warmonger. I wonder if the KURDS think Biden is weak, or if they think he will be out-negotiated &amp; leave Ukraine to make it look like he gotten something in return. 🙄",en,MD_DCJoe,Negative,0.8588690161705017
