,Date,text
3478,2022-03-17 12:31:10+00:00,"Russia’s invasion of Ukraine has largely stalled, with Russian troops sustaining heavy causalities and unable to take control of major cities, Britain’s defense ministry said.
http"
3479,2022-03-17 12:25:05+00:00,"Prime Minister Micheal Martin of Ireland tested positive for the coronavirus after he attended a gala in Washington, an event also attended by President Biden and Speaker Nancy Pelosi.
http"
3480,2022-03-17 12:10:05+00:00,"South Korea reported 621,328 new daily Covid cases on Thursday, its peak number of the entire pandemic.

It was the second straight day the country set a record. Yet it is pushing ahead with plans to ease social distancing measures. http"
3481,2022-03-17 12:00:06+00:00,"The UN's cultural agency will send body armor and helmets to Ukraine to help protect Ukrainian journalists, it said.
Many reporters with no protective equipment or war zone training are covering the crisis. At least four have been killed. http"
3482,2022-03-17 11:50:22+00:00,"President Biden’s Covid czar, Jeffrey Zients, is stepping down. His replacement, Ashish Jha, could signal a new pandemic approach for Mr. Biden. http"
3483,2022-03-17 11:31:04+00:00,"For some transgender people, working from home during the pandemic provided an opportunity to take the next steps in their transitions.

Now, after transitioning in private, many are preparing to return to the workplace.
http http"
3484,2022-03-17 11:15:04+00:00,"Rescuers began pulling survivors from the wreckage of a theater in the Ukrainian city of Mariupol, an adviser to the city’s mayor said, a day after an apparent rocket attack destroyed the building where hundreds of people were believed to be sheltering. http"
3485,2022-03-17 11:00:08+00:00,"This is Doug. Doug weighs 17.4 pounds, and looks and feels very much like a big potato.

A New Zealand couple found Doug, submitted an application for “the world’s heaviest potato,” sat back and waited. But then the results of a DNA analysis came in. http http"
3486,2022-03-17 10:42:17+00:00,"Experts warn that another Covid wave may be imminent in the U.S., fueled by a more contagious Omicron subvariant that is spreading rapidly in Europe. The trend was more a cause for caution than alarm, they said. http"
3487,2022-03-17 10:15:02+00:00,"This used to be someone's living room.

Russia is destroying the once vibrant city of Kharkiv, Ukraine. The attacks are relentless and come mainly at night. “The most horrible thing was the whistle of jets. I will remember them all my life,” one man said. http http"
3488,2022-03-17 09:50:03+00:00,"The Ukrainian military claimed to have shot down 10 Russian planes and cruise missiles over the capital, Kyiv. The remnants of one rocket tore through a 16-story apartment building and killed at least one person. 

Follow live updates. http"
3489,2022-03-17 09:37:28+00:00,Three aid workers from Doctors Without Borders set out to rescue the wounded in a war zone in northern Ethiopia last year but were gunned down by troops. Their fate shows the treacherous path for many aid workers in conflict zones. http
3490,2022-03-17 09:00:20+00:00,"This is Doug. Doug weighs 17.4 pounds, and looks and feels very much like a big potato.

A New Zealand couple found Doug, submitted an application for “the world’s heaviest potato,” sat back and waited. But then the results of a DNA analysis came in. http"
3491,2022-03-17 08:47:38+00:00,"The fate of hundreds of people in Mariupol, Ukraine, remains unclear after a Russian attack destroyed the theater where they were sheltering.

Follow our updates as the war enters its fourth week. http"
3492,2022-03-17 08:20:06+00:00,"The legacy of Syria’s war, backed by Russia, looms large over Ukraine and offers potential lessons to Vladimir Putin on how to act with impunity. http"
3493,2022-03-17 07:20:04+00:00,"A powerful undersea earthquake off the Fukushima region of Japan, where a tsunami in 2011 set off one of the worst nuclear plant disasters in history, shook buildings on Wednesday night. 

Two people were confirmed dead, and at least 126 were injured. http"
3494,2022-03-17 06:29:02+00:00,"Oxxxymiron, one of Russia’s most popular rappers, held a benefit concert for Ukrainian refugees in Istanbul. Russians at the show denounced the war but said they felt helpless to stop it.

“I hate feeling so powerless,” the rapper said. http"
3495,2022-03-17 05:20:42+00:00,"Former President Juan Orlando Hernández of Honduras should be extradited to the U.S. to face drug-trafficking and weapons charges, a judge ruled. http"
3496,2022-03-17 04:30:02+00:00,"Hiram Maristany, a self-taught photographer who documented both Spanish Harlem’s everyday rigors and its vigorous cultural legacy from the inside for nearly six decades, died on March 10. He was 76. http"
3497,2022-03-17 04:00:15+00:00,"In polls and interviews, Americans across the political spectrum said the U.S. had a duty to respond to President Vladimir Putin’s invasion of Ukraine — even if that means feeling, at least in the short term, the pinch of high gas prices and inflation. http"
3498,2022-03-17 03:45:05+00:00,"President Volodymyr Zelensky of Ukraine made an urgent appeal to Congress on Wednesday to come to his country’s aid as it fights off a devastating Russian invasion.

Here is a transcript of Zelensky’s remarks, with additional context on key passages. http"
3499,2022-03-17 03:30:04+00:00,"Lauro Cavazos, the former U.S. secretary of education and the nation’s first Latino to serve in a cabinet post, died on Tuesday. He was 95. http"
3500,2022-03-17 03:20:03+00:00,"The Biden administration will provide Ukraine with additional high-tech defensive weapons that are easily portable and require little training to use against Russian tanks, armored vehicles and aircraft, according to U.S. and European officials. http"
3501,2022-03-17 03:10:03+00:00,"A federal grand jury on Wednesday indicted a former police officer in Louisville, Kentucky, on a charge that she used unreasonable force in firing pepper balls at a person to try to enforce a curfew during protests against police violence in 2020. http"
3502,2022-03-17 03:00:06+00:00,"Hours after he implored the U.S. Congress to send arms, President Volodymyr Zelensky of Ukraine called for more and tougher economic sanctions against Russia. “The world must finally officially recognize that Russia has become a terrorist state,” he said. http"
3503,2022-03-17 02:45:03+00:00,"In Opinion

""America can now redeploy global networks to entangle and suffocate oligarchs, banks and even entire countries, as Russia has painfully discovered,"" write Henry Farrell and Abraham Newman, who are professors of international affairs. http"
3504,2022-03-17 02:30:11+00:00,"Prosecutors described a “disturbing escalation of violent behavior” by the suspect who went on a bizarre, unprovoked shooting spree targeting homeless men across Washington and New York this month. http"
3505,2022-03-17 02:15:03+00:00,"President Volodymyr Zelensky of Ukraine addressed Congress on Wednesday, pleading for more military aid to combat Russia’s “inhumane destruction” of his country and directly challenging President Biden and U.S. lawmakers to do more to help. http"
3506,2022-03-17 02:00:02+00:00,The WHO has delayed the assessment process for Russia’s Sputnik V vaccine against the coronavirus because of difficulties created by Russia’s invasion of Ukraine. http
3507,2022-03-17 01:45:06+00:00,"Jerome Powell, the Federal Reserve chair, announced that the central bank would raise interest rates for the first time since 2018 in an attempt to tame rapid inflation. The Fed also penciled in six more rate increases this year. http http"
3508,2022-03-17 01:30:07+00:00,"More than 7,000 Russian troops have died since Russia's invasion of Ukraine began, according to American intelligence estimates. The number is greater than that of American troops who have been killed over 20 years in Iraq and Afghanistan combined. http"
